Station,date,Flow_cfs_md
J01-9224-2 (J01P25),2023-09-05,0.081
J01-9224-2 (J01P25),2023-09-06,0.081
J01-9224-2 (J01P25),2023-09-07,0.081
J01-9224-2 (J01P25),2023-09-08,0.082
J01-9224-2 (J01P25),2023-09-09,0.082
J01-9224-2 (J01P25),2023-09-10,0.083
J01-9224-2 (J01P25),2023-09-11,0.082
J01-9224-2 (J01P25),2023-09-12,0.081
J01-9224-2 (J01P25),2023-09-13,0.081
J01-9224-2 (J01P25),2023-09-14,0.081
J01-9224-2 (J01P25),2023-09-15,0.082
J01-9224-2 (J01P25),2023-09-16,0.082
J01-9224-2 (J01P25),2023-09-17,0.082
J01-9224-2 (J01P25),2023-09-18,0.082
J01-9224-2 (J01P25),2023-09-19,0.08
J01-9224-2 (J01P25),2023-09-20,0.081
J01-9224-2 (J01P25),2023-09-21,0.08
J01-9224-2 (J01P25),2023-09-22,0.08
J01-9224-2 (J01P25),2023-09-23,0.08
J01-9224-2 (J01P25),2023-09-24,0.08
J01-9224-2 (J01P25),2023-09-25,0.08
J01-9224-2 (J01P25),2023-09-26,0.08
J01-9224-2 (J01P25),2023-09-27,0.08
J01-9224-2 (J01P25),2023-09-28,0.081
J01-9224-2 (J01P25),2023-09-29,0.082
J01-9224-2 (J01P25),2023-09-30,0.08
J01-9224-2 (J01P25),2023-10-01,0.079
J01-9224-2 (J01P25),2023-10-02,0.079
J01-9224-2 (J01P25),2023-10-03,0.08
J01-9224-2 (J01P25),2023-10-04,0.081
J01-9224-2 (J01P25),2023-10-05,0.082
J01-9224-2 (J01P25),2023-10-06,0.09
J01-9224-2 (J01P25),2023-10-07,0.085
J01-9224-2 (J01P25),2023-10-08,0.081
J01-9224-2 (J01P25),2023-10-09,0.08
J01-9224-2 (J01P25),2023-10-10,0.081
J01-9224-2 (J01P25),2023-10-11,0.081
J01-9224-2 (J01P25),2023-10-12,0.079
J01-9224-2 (J01P25),2023-10-13,0.079
J01-9224-2 (J01P25),2023-10-14,0.08
J01-9224-2 (J01P25),2023-10-15,0.08
J01-9224-2 (J01P25),2023-10-16,0.08
J01-9224-2 (J01P25),2023-10-17,0.081
J01-9224-2 (J01P25),2023-10-18,0.081
J01-9224-2 (J01P25),2023-10-19,0.081
J01-9224-2 (J01P25),2023-10-20,0.08
J01-9224-2 (J01P25),2023-10-21,0.08
J01-9224-2 (J01P25),2023-10-22,0.08
J01-9224-2 (J01P25),2023-10-23,0.08
J01-9224-2 (J01P25),2023-10-24,0.079
J01-9224-2 (J01P25),2023-10-25,0.079
J01-9224-2 (J01P25),2023-10-26,0.079
J01-9224-2 (J01P25),2023-10-27,0.078
J01-9224-2 (J01P25),2023-10-28,0.078
J01-9224-2 (J01P25),2023-10-29,0.077
J01-9224-2 (J01P25),2023-10-30,0.077
J01-9224-2 (J01P25),2023-10-31,0.077
J01-9224-2 (J01P25),2023-11-01,0.077
J01-9224-2 (J01P25),2023-11-02,0.078
J01-9224-2 (J01P25),2023-11-03,0.078
J01-9224-2 (J01P25),2023-11-04,0.078
J01-9224-2 (J01P25),2023-11-05,0.079
J01-9224-2 (J01P25),2023-11-06,0.08
J01-9224-2 (J01P25),2023-11-07,0.08
K01-12058-1 (K01P08),2023-04-28,0.081
K01-12058-1 (K01P08),2023-04-29,0.084
K01-12058-1 (K01P08),2023-04-30,0.063
K01-12058-1 (K01P08),2023-05-01,0.068
K01-12058-1 (K01P08),2023-05-02,0.065
K01-12058-1 (K01P08),2023-05-03,0.078
K01-12058-1 (K01P08),2023-05-04,1.82
K01-12058-1 (K01P08),2023-05-05,0.069
K01-12058-1 (K01P08),2023-05-06,0.073
K01-12058-1 (K01P08),2023-05-07,0.084
K01-12058-1 (K01P08),2023-05-08,0.092
K01-12058-1 (K01P08),2023-05-09,0.101
K01-12058-1 (K01P08),2023-05-10,0.067
K01-12058-1 (K01P08),2023-05-11,0.083
K01-12058-1 (K01P08),2023-05-12,0.1
K01-12058-1 (K01P08),2023-05-13,0.083
K01-12058-1 (K01P08),2023-05-14,0.098
K01-12058-1 (K01P08),2023-05-15,0.09
K01-12058-1 (K01P08),2023-05-16,0.107
K01-12058-1 (K01P08),2023-05-17,0.081
K01-12058-1 (K01P08),2023-05-18,0.073
K01-12058-1 (K01P08),2023-05-19,0.084
K01-12058-1 (K01P08),2023-05-20,0.102
K01-12058-1 (K01P08),2023-05-21,0.101
K01-12058-1 (K01P08),2023-05-22,0.092
K01-12058-1 (K01P08),2023-05-23,0.092
K01-12058-1 (K01P08),2023-05-24,0.108
K01-12058-1 (K01P08),2023-05-25,0.081
K01-12058-1 (K01P08),2023-05-26,0.082
K01-12058-1 (K01P08),2023-05-27,0.096
K01-12058-1 (K01P08),2023-05-28,0.09
K01-12058-1 (K01P08),2023-05-29,0.089
K01-12058-1 (K01P08),2023-05-30,0.512
K01-12058-1 (K01P08),2023-05-31,0.087
K01-12058-1 (K01P08),2023-06-01,0.099
K01-12058-1 (K01P08),2023-06-02,0.1
K01-12058-1 (K01P08),2023-06-03,0.095
K01-12058-1 (K01P08),2023-06-04,0.094
K01-12058-1 (K01P08),2023-06-05,0.071
K01-12058-1 (K01P08),2023-06-06,0.064
K01-12058-1 (K01P08),2023-06-07,0.088
K01-12058-1 (K01P08),2023-06-08,0.091
K01-12058-1 (K01P08),2023-06-09,0.082
K01-12058-1 (K01P08),2023-06-10,0.077
K01-12058-1 (K01P08),2023-06-11,0.073
K01-12058-1 (K01P08),2023-06-12,0.084
K01-12058-1 (K01P08),2023-06-13,0.088
K01-12058-1 (K01P08),2023-06-14,0.084
K01-12058-1 (K01P08),2023-06-15,0.143
K01-12058-1 (K01P08),2023-06-16,0.106
K01-12058-1 (K01P08),2023-06-17,0.12
K01-12058-1 (K01P08),2023-06-18,0.052
K01-12058-1 (K01P08),2023-06-19,0.065
K01-12058-1 (K01P08),2023-06-20,0.079
K01-12058-1 (K01P08),2023-06-21,0.083
K01-12058-1 (K01P08),2023-06-22,0.061
K01-12058-1 (K01P08),2023-06-23,0.069
K01-12058-1 (K01P08),2023-06-24,0.078
K01-12058-1 (K01P08),2023-06-25,0.082
K01-12058-1 (K01P08),2023-06-26,0.078
K01-12058-1 (K01P08),2023-06-27,0.082
K01-12058-1 (K01P08),2023-06-28,0.063
K01-12058-1 (K01P08),2023-06-29,0.071
K01-12058-1 (K01P08),2023-06-30,0.109
K01-12058-1 (K01P08),2023-07-01,0.082
K01-12058-1 (K01P08),2023-07-02,0.091
K01-12058-1 (K01P08),2023-07-03,0.063
K01-12058-1 (K01P08),2023-07-04,0.069
K01-12058-1 (K01P08),2023-07-05,0.071
K01-12058-1 (K01P08),2023-07-06,0.058
K01-12058-1 (K01P08),2023-07-07,0.07
K01-12058-1 (K01P08),2023-07-08,0.076
K01-12058-1 (K01P08),2023-07-09,0.075
K01-12058-1 (K01P08),2023-07-10,0.085
K01-12058-1 (K01P08),2023-07-11,0.086
K01-12058-1 (K01P08),2023-07-12,0.047
K01-12058-1 (K01P08),2023-07-13,0.075
K01-12058-1 (K01P08),2023-07-14,0.078
K01-12058-1 (K01P08),2023-07-15,0.082
K01-12058-1 (K01P08),2023-07-16,0.089
K01-12058-1 (K01P08),2023-07-17,0.106
K01-12058-1 (K01P08),2023-07-18,0.087
K01-12058-1 (K01P08),2023-07-19,0.052
K01-12058-1 (K01P08),2023-07-20,0.079
K01-12058-1 (K01P08),2023-07-21,0.081
K01-12058-1 (K01P08),2023-07-22,0.096
K01-12058-1 (K01P08),2023-07-23,0.072
K01-12058-1 (K01P08),2023-07-24,0.125
K01-12058-1 (K01P08),2023-07-25,0.078
K01-12058-1 (K01P08),2023-07-26,0.061
K01-12058-1 (K01P08),2023-07-27,0.087
K01-12058-1 (K01P08),2023-07-28,0.068
K01-12058-1 (K01P08),2023-07-29,0.103
K01-12058-1 (K01P08),2023-07-30,0.082
K01-12058-1 (K01P08),2023-07-31,0.094
K01-12058-1 (K01P08),2023-08-01,0.122
K01-12058-1 (K01P08),2023-08-02,0.094
K01-12058-1 (K01P08),2023-08-03,0.066
K01-12058-1 (K01P08),2023-08-04,0.076
K01-12058-1 (K01P08),2023-08-05,0.096
K01-12058-1 (K01P08),2023-08-06,0.092
K01-12058-1 (K01P08),2023-08-07,0.084
K01-12058-1 (K01P08),2023-08-08,0.102
K01-12058-1 (K01P08),2023-08-09,0.103
K01-12058-1 (K01P08),2023-08-10,0.104
K01-12058-1 (K01P08),2023-08-11,0.09
K01-12058-1 (K01P08),2023-08-12,0.072
K01-12058-1 (K01P08),2023-08-13,0.096
K01-12058-1 (K01P08),2023-08-14,0.12
K01-12058-1 (K01P08),2023-08-15,0.091
K01-12058-1 (K01P08),2023-08-16,0.082
K01-12058-1 (K01P08),2023-08-17,0.085
K01-12058-1 (K01P08),2023-08-18,0.086
K01-12058-1 (K01P08),2023-08-19,0.071
K01-12058-1 (K01P08),2023-08-20,14.2
K01-12058-1 (K01P08),2023-08-21,0.443
K01-12058-1 (K01P08),2023-08-22,0.137
K01-12058-1 (K01P08),2023-08-23,0.125
K01-12058-1 (K01P08),2023-08-24,0.122
K01-12058-1 (K01P08),2023-08-25,0.119
K01-12058-1 (K01P08),2023-08-26,0.102
K01-12058-1 (K01P08),2023-08-27,0.092
K01-12058-1 (K01P08),2023-08-28,0.081
K01-12058-1 (K01P08),2023-08-29,0.064
K01-12058-1 (K01P08),2023-08-30,0.109
K01-12058-1 (K01P08),2023-08-31,0.12
K01-12058-1 (K01P08),2023-09-01,0.124
K01-12058-1 (K01P08),2023-09-02,0.177
K01-12058-1 (K01P08),2023-09-03,0.128
K01-12058-1 (K01P08),2023-09-04,0.08
K01-12058-1 (K01P08),2023-09-05,0.101
K01-12058-1 (K01P08),2023-09-06,0.121
K01-12058-1 (K01P08),2023-09-07,0.115
K01-12058-1 (K01P08),2023-09-08,0.09
K01-12058-1 (K01P08),2023-09-09,0.107
K01-12058-1 (K01P08),2023-09-10,0.145
K01-12058-1 (K01P08),2023-09-11,0.099
K01-12058-1 (K01P08),2023-09-12,0.097
K01-12058-1 (K01P08),2023-09-13,0.088
K01-12058-1 (K01P08),2023-09-14,0.098
K01-12058-1 (K01P08),2023-09-15,0.116
K01-12058-1 (K01P08),2023-09-16,0.107
K01-12058-1 (K01P08),2023-09-17,0.125
K01-12058-1 (K01P08),2023-09-18,0.119
K01-12058-1 (K01P08),2023-09-19,0.109
K01-12058-1 (K01P08),2023-09-20,0.104
K01-12058-1 (K01P08),2023-09-21,0.098
K01-12058-1 (K01P08),2023-09-22,0.107
K01-12058-1 (K01P08),2023-09-23,0.117
K01-12058-1 (K01P08),2023-09-24,0.133
K01-12058-1 (K01P08),2023-09-25,0.116
K01-12058-1 (K01P08),2023-09-26,0.132
K01-12058-1 (K01P08),2023-09-27,0.124
K01-12058-1 (K01P08),2023-09-28,0.127
K01-12058-1 (K01P08),2023-09-29,0.12
K01-12058-1 (K01P08),2023-09-30,0.142
K01-12058-1 (K01P08),2023-10-01,0.073
K01-12058-1 (K01P08),2023-10-02,0.111
K01-12058-1 (K01P08),2023-10-03,0.153
K01-12058-1 (K01P08),2023-10-04,0.12
K01-12058-1 (K01P08),2023-10-05,0.082
K01-12058-1 (K01P08),2023-10-06,0.096
K01-12058-1 (K01P08),2023-10-07,0.084
K01-12058-1 (K01P08),2023-10-08,0.066
K01-12058-1 (K01P08),2023-10-09,0.097
K01-12058-1 (K01P08),2023-10-10,0.132
K01-12058-1 (K01P08),2023-10-11,0.091
K01-12058-1 (K01P08),2023-10-12,0.094
K01-12058-1 (K01P08),2023-10-13,0.094
K01-12058-1 (K01P08),2023-10-14,0.095
K01-12058-1 (K01P08),2023-10-15,0.062
K01-12058-1 (K01P08),2023-10-16,0.092
K01-12058-1 (K01P08),2023-10-17,0.091
K01-12058-1 (K01P08),2023-10-18,0.103
K01-12058-1 (K01P08),2023-10-19,0.083
K01-12058-1 (K01P08),2023-10-20,0.052
K01-12058-1 (K01P08),2023-10-21,0.086
K01-12058-1 (K01P08),2023-10-22,0.089
K01-12058-1 (K01P08),2023-10-23,0.121
K01-12058-1 (K01P08),2023-10-24,0.101
K01-12058-1 (K01P08),2023-10-25,0.1
K01-12058-1 (K01P08),2023-10-26,0.105
K01-12058-1 (K01P08),2023-10-27,0.092
K01-12058-1 (K01P08),2023-10-28,0.1
K01-12058-1 (K01P08),2023-10-29,0.134
K01-12058-1 (K01P08),2023-10-30,0.108
K01-12058-1 (K01P08),2023-10-31,0.14
K01-12058-1 (K01P08),2023-11-01,0.104
K01-12058-1 (K01P08),2023-11-02,0.089
K01-12058-1 (K01P09),2023-04-28,0.051
K01-12058-1 (K01P09),2023-04-29,0.055
K01-12058-1 (K01P09),2023-04-30,0.041
K01-12058-1 (K01P09),2023-05-01,0.051
K01-12058-1 (K01P09),2023-05-02,0.041
K01-12058-1 (K01P09),2023-05-03,0.046
K01-12058-1 (K01P09),2023-05-04,0.177
K01-12058-1 (K01P09),2023-05-05,0.06
K01-12058-1 (K01P09),2023-05-06,0.05
K01-12058-1 (K01P09),2023-05-07,0.055
K01-12058-1 (K01P09),2023-05-08,0.058
K01-12058-1 (K01P09),2023-05-09,0.065
K01-12058-1 (K01P09),2023-05-10,0.05
K01-12058-1 (K01P09),2023-05-11,0.052
K01-12058-1 (K01P09),2023-05-12,0.06
K01-12058-1 (K01P09),2023-05-13,0.058
K01-12058-1 (K01P09),2023-05-14,0.07
K01-12058-1 (K01P09),2023-05-15,0.065
K01-12058-1 (K01P09),2023-05-16,0.08
K01-12058-1 (K01P09),2023-05-17,0.055
K01-12058-1 (K01P09),2023-05-18,0.047
K01-12058-1 (K01P09),2023-05-19,0.057
K01-12058-1 (K01P09),2023-05-20,0.081
K01-12058-1 (K01P09),2023-05-21,0.084
K01-12058-1 (K01P09),2023-05-22,0.08
K01-12058-1 (K01P09),2023-05-23,0.085
K01-12058-1 (K01P09),2023-05-24,0.081
K01-12058-1 (K01P09),2023-05-25,0.072
K01-12058-1 (K01P09),2023-05-26,0.069
K01-12058-1 (K01P09),2023-05-27,0.081
K01-12058-1 (K01P09),2023-05-28,0.079
K01-12058-1 (K01P09),2023-05-29,0.077
K01-12058-1 (K01P09),2023-05-30,0.3
K01-12058-1 (K01P09),2023-05-31,0.073
K01-12058-1 (K01P09),2023-06-01,0.089
K01-12058-1 (K01P09),2023-06-02,0.089
K01-12058-1 (K01P09),2023-06-03,0.073
K01-12058-1 (K01P09),2023-06-04,0.068
K01-12058-1 (K01P09),2023-06-05,0.051
K01-12058-1 (K01P09),2023-06-06,0.047
K01-12058-1 (K01P09),2023-06-07,0.066
K01-12058-1 (K01P09),2023-06-08,0.07
K01-12058-1 (K01P09),2023-06-09,0.065
K01-12058-1 (K01P09),2023-06-10,0.062
K01-12058-1 (K01P09),2023-06-11,0.068
K01-12058-1 (K01P09),2023-06-12,0.081
K01-12058-1 (K01P09),2023-06-13,0.082
K01-12058-1 (K01P09),2023-06-14,0.061
K01-12058-1 (K01P09),2023-06-15,0.085
K01-12058-1 (K01P09),2023-06-16,0.086
K01-12058-1 (K01P09),2023-06-17,0.082
K01-12058-1 (K01P09),2023-06-18,0.047
K01-12058-1 (K01P09),2023-06-19,0.055
K01-12058-1 (K01P09),2023-06-20,0.06
K01-12058-1 (K01P09),2023-06-21,0.054
K01-12058-1 (K01P09),2023-06-22,0.043
K01-12058-1 (K01P09),2023-06-23,0.05
K01-12058-1 (K01P09),2023-06-24,0.052
K01-12058-1 (K01P09),2023-06-25,0.055
K01-12058-1 (K01P09),2023-06-26,0.049
K01-12058-1 (K01P09),2023-06-27,0.052
K01-12058-1 (K01P09),2023-06-28,0.046
K01-12058-1 (K01P09),2023-06-29,0.049
K01-12058-1 (K01P09),2023-06-30,0.067
K01-12058-1 (K01P09),2023-07-01,0.061
K01-12058-1 (K01P09),2023-07-02,0.062
K01-12058-1 (K01P09),2023-07-03,0.046
K01-12058-1 (K01P09),2023-07-04,0.047
K01-12058-1 (K01P09),2023-07-05,0.048
K01-12058-1 (K01P09),2023-07-06,0.041
K01-12058-1 (K01P09),2023-07-07,0.044
K01-12058-1 (K01P09),2023-07-08,0.049
K01-12058-1 (K01P09),2023-07-09,0.049
K01-12058-1 (K01P09),2023-07-10,0.053
K01-12058-1 (K01P09),2023-07-11,0.058
K01-12058-1 (K01P09),2023-07-12,0.052
K01-12058-1 (K01P09),2023-07-13,0.052
K01-12058-1 (K01P09),2023-07-14,0.049
K01-12058-1 (K01P09),2023-07-15,0.051
K01-12058-1 (K01P09),2023-07-16,0.052
K01-12058-1 (K01P09),2023-07-17,0.066
K01-12058-1 (K01P09),2023-07-18,0.061
K01-12058-1 (K01P09),2023-07-19,0.047
K01-12058-1 (K01P09),2023-07-20,0.052
K01-12058-1 (K01P09),2023-07-21,0.047
K01-12058-1 (K01P09),2023-07-22,0.055
K01-12058-1 (K01P09),2023-07-23,0.049
K01-12058-1 (K01P09),2023-07-24,0.075
K01-12058-1 (K01P09),2023-07-25,0.057
K01-12058-1 (K01P09),2023-07-26,0.055
K01-12058-1 (K01P09),2023-07-27,0.056
K01-12058-1 (K01P09),2023-07-28,0.042
K01-12058-1 (K01P09),2023-07-29,0.062
K01-12058-1 (K01P09),2023-07-30,0.061
K01-12058-1 (K01P09),2023-07-31,0.059
K01-12058-1 (K01P09),2023-08-01,0.078
K01-12058-1 (K01P09),2023-08-02,0.059
K01-12058-1 (K01P09),2023-08-03,0.043
K01-12058-1 (K01P09),2023-08-04,0.045
K01-12058-1 (K01P09),2023-08-05,0.06
K01-12058-1 (K01P09),2023-08-06,0.055
K01-12058-1 (K01P09),2023-08-07,0.052
K01-12058-1 (K01P09),2023-08-08,0.06
K01-12058-1 (K01P09),2023-08-09,0.07
K01-12058-1 (K01P09),2023-08-10,0.07
K01-12058-1 (K01P09),2023-08-11,0.063
K01-12058-1 (K01P09),2023-08-12,0.048
K01-12058-1 (K01P09),2023-08-13,0.064
K01-12058-1 (K01P09),2023-08-14,0.077
K01-12058-1 (K01P09),2023-08-15,0.079
K01-12058-1 (K01P09),2023-08-16,0.063
K01-12058-1 (K01P09),2023-08-17,0.052
K01-12058-1 (K01P09),2023-08-18,0.052
K01-12058-1 (K01P09),2023-08-19,0.051
K01-12058-1 (K01P09),2023-08-20,23.9
K01-12058-1 (K01P09),2023-08-21,1.36
K01-12058-1 (K01P09),2023-08-22,0.09
K01-12058-1 (K01P09),2023-08-23,0.073
K01-12058-1 (K01P09),2023-08-24,0.06
K01-12058-1 (K01P09),2023-08-25,0.057
K01-12058-1 (K01P09),2023-08-26,0.062
K01-12058-1 (K01P09),2023-08-27,0.05
K01-12058-1 (K01P09),2023-08-28,0.041
K01-12058-1 (K01P09),2023-08-29,0.041
K01-12058-1 (K01P09),2023-08-30,0.05
K01-12058-1 (K01P09),2023-08-31,0.065
K01-12058-1 (K01P09),2023-09-01,0.073
K01-12058-1 (K01P09),2023-09-02,0.093
K01-12058-1 (K01P09),2023-09-03,0.067
K01-12058-1 (K01P09),2023-09-04,0.041
K01-12058-1 (K01P09),2023-09-05,0.055
K01-12058-1 (K01P09),2023-09-06,0.072
K01-12058-1 (K01P09),2023-09-07,0.062
K01-12058-1 (K01P09),2023-09-08,0.06
K01-12058-1 (K01P09),2023-09-09,0.071
K01-12058-1 (K01P09),2023-09-10,0.074
K01-12058-1 (K01P09),2023-09-11,0.054
K01-12058-1 (K01P09),2023-09-12,0.055
K01-12058-1 (K01P09),2023-09-13,0.054
K01-12058-1 (K01P09),2023-09-14,0.053
K01-12058-1 (K01P09),2023-09-15,0.064
K01-12058-1 (K01P09),2023-09-16,0.064
K01-12058-1 (K01P09),2023-09-17,0.073
K01-12058-1 (K01P09),2023-09-18,0.071
K01-12058-1 (K01P09),2023-09-19,0.056
K01-12058-1 (K01P09),2023-09-20,0.063
K01-12058-1 (K01P09),2023-09-21,0.053
K01-12058-1 (K01P09),2023-09-22,0.055
K01-12058-1 (K01P09),2023-09-23,0.062
K01-12058-1 (K01P09),2023-09-24,0.065
K01-12058-1 (K01P09),2023-09-25,0.062
K01-12058-1 (K01P09),2023-09-26,0.063
K01-12058-1 (K01P09),2023-09-27,0.068
K01-12058-1 (K01P09),2023-09-28,0.076
K01-12058-1 (K01P09),2023-09-29,0.074
K01-12058-1 (K01P09),2023-09-30,0.076
K01-12058-1 (K01P09),2023-10-01,0.047
K01-12058-1 (K01P09),2023-10-02,0.056
K01-12058-1 (K01P09),2023-10-03,0.084
K01-12058-1 (K01P09),2023-10-04,0.097
K01-12058-1 (K01P09),2023-10-05,0.077
K01-12058-1 (K01P09),2023-10-06,0.078
K01-12058-1 (K01P09),2023-10-07,0.082
K01-12058-1 (K01P09),2023-10-08,0.08
K01-12058-1 (K01P09),2023-10-09,0.066
K01-12058-1 (K01P09),2023-10-10,0.083
K01-12058-1 (K01P09),2023-10-11,0.095
K01-12058-1 (K01P09),2023-10-12,0.071
K01-12058-1 (K01P09),2023-10-13,0.072
K01-12058-1 (K01P09),2023-10-14,0.089
K01-12058-1 (K01P09),2023-10-15,0.063
K01-12058-1 (K01P09),2023-10-16,0.079
K01-12058-1 (K01P09),2023-10-17,0.074
K01-12058-1 (K01P09),2023-10-18,0.087
K01-12058-1 (K01P09),2023-10-19,0.091
