Station,date,Flow_cfs_md
J01-10004-1 (J01P01),2023-03-31,0.049
J01-10004-1 (J01P01),2023-04-01,0.035
J01-10004-1 (J01P01),2023-04-02,0.035
J01-10004-1 (J01P01),2023-04-03,0.033
J01-10004-1 (J01P01),2023-04-04,0.022
J01-10004-1 (J01P01),2023-04-05,0.026
J01-10004-1 (J01P01),2023-04-06,0.027
J01-10004-1 (J01P01),2023-04-07,0.032
J01-10004-1 (J01P01),2023-04-08,0.033
J01-10004-1 (J01P01),2023-04-09,0.042
J01-10004-1 (J01P01),2023-04-10,0.044
J01-10004-1 (J01P01),2023-04-11,0.04
J01-10004-1 (J01P01),2023-04-12,0.04
J01-10004-1 (J01P01),2023-04-13,0.113
J01-10004-1 (J01P01),2023-04-14,0.053
J01-10004-1 (J01P01),2023-04-15,0.043
J01-10004-1 (J01P01),2023-04-16,0.051
J01-10004-1 (J01P01),2023-04-17,0.063
J01-10004-1 (J01P01),2023-04-18,0.057
J01-10004-1 (J01P01),2023-04-19,0.052
J01-10004-1 (J01P01),2023-04-20,0.054
J01-10004-1 (J01P01),2023-04-21,0.065
J01-10004-1 (J01P01),2023-04-22,0.072
J01-10004-1 (J01P01),2023-04-23,0.07
J01-10004-1 (J01P01),2023-04-24,0.069
J01-10004-1 (J01P01),2023-04-25,0.089
J01-10004-1 (J01P01),2023-04-26,0.082
J01-10004-1 (J01P01),2023-04-27,0.072
J01-10004-1 (J01P01),2023-04-28,0.051
J01-10004-1 (J01P01),2023-04-29,0.055
J01-10004-1 (J01P01),2023-04-30,0.057
J01-10004-1 (J01P01),2023-05-01,0.055
J01-10004-1 (J01P01),2023-05-02,0.055
J01-10004-1 (J01P01),2023-05-03,0.045
J01-10004-1 (J01P01),2023-05-04,3.97
J01-10004-1 (J01P01),2023-05-05,0.14
J01-10004-1 (J01P01),2023-05-06,0.025
J01-10004-1 (J01P01),2023-05-07,0.025
J01-10004-1 (J01P01),2023-05-08,0.03
J01-10004-1 (J01P01),2023-05-09,0.037
J01-10004-1 (J01P01),2023-05-10,0.034
J01-10004-1 (J01P01),2023-05-11,0.033
J01-10004-1 (J01P01),2023-05-12,0.037
J01-10004-1 (J01P01),2023-05-13,0.046
J01-10004-1 (J01P01),2023-05-14,0.04
J01-10004-1 (J01P01),2023-05-15,0.04
J01-10004-1 (J01P01),2023-05-16,0.041
J01-10004-1 (J01P01),2023-05-17,0.042
J01-10004-1 (J01P01),2023-05-18,0.041
J01-10004-1 (J01P01),2023-05-19,0.04
J01-10004-1 (J01P01),2023-05-20,0.043
J01-10004-1 (J01P01),2023-05-21,0.036
J01-10004-1 (J01P01),2023-05-22,0.037
J01-10004-1 (J01P01),2023-05-23,0.041
J01-10004-1 (J01P01),2023-05-24,0.067
J01-10004-1 (J01P01),2023-05-25,0.034
J01-10004-1 (J01P01),2023-05-26,0.028
J01-10004-1 (J01P01),2023-05-27,0.03
J01-10004-1 (J01P01),2023-05-28,0.034
J01-10004-1 (J01P01),2023-05-29,0.05
J01-10004-1 (J01P01),2023-05-30,0.049
J01-10004-1 (J01P01),2023-05-31,0.047
J01-10004-1 (J01P01),2023-06-01,0.055
J01-10004-1 (J01P01),2023-06-02,0.048
J01-10004-1 (J01P01),2023-06-03,0.052
J01-10004-1 (J01P01),2023-06-04,0.044
J01-10004-1 (J01P01),2023-06-05,0.06
J01-10004-1 (J01P01),2023-06-06,0.039
J01-10004-1 (J01P01),2023-06-07,0.042
J01-10004-1 (J01P01),2023-06-08,0.043
J01-10004-1 (J01P01),2023-06-09,0.044
J01-10004-1 (J01P01),2023-06-10,0.048
J01-10004-1 (J01P01),2023-06-11,0.049
J01-10004-1 (J01P01),2023-06-12,0.05
J01-10004-1 (J01P01),2023-06-13,0.046
J01-10004-1 (J01P01),2023-06-14,0.051
J01-10004-1 (J01P01),2023-06-15,0.088
J01-10004-1 (J01P01),2023-06-16,0.056
J01-10004-1 (J01P01),2023-06-17,0.074
J01-10004-1 (J01P01),2023-06-18,0.106
J01-10004-1 (J01P01),2023-06-19,0.052
J01-10004-1 (J01P01),2023-06-20,0.049
J01-10004-1 (J01P01),2023-06-21,0.064
J01-10004-1 (J01P01),2023-06-22,0.056
J01-10004-1 (J01P01),2023-06-23,0.052
J01-10004-1 (J01P01),2023-06-24,0.058
J01-10004-1 (J01P01),2023-06-25,0.054
J01-10004-1 (J01P01),2023-06-26,0.07
J01-10004-1 (J01P01),2023-06-27,0.066
J01-10004-1 (J01P01),2023-06-28,0.07
J01-10004-1 (J01P01),2023-06-29,0.062
J01-10004-1 (J01P01),2023-06-30,0.055
J01-10004-1 (J01P01),2023-07-01,0.059
J01-10004-1 (J01P01),2023-07-02,0.055
J01-10004-1 (J01P01),2023-07-03,0.052
J01-10004-1 (J01P01),2023-07-04,0.051
J01-10004-1 (J01P01),2023-07-05,0.044
J01-10004-1 (J01P01),2023-07-06,0.052
J01-10004-1 (J01P01),2023-07-07,0.048
J01-10004-1 (J01P01),2023-07-08,0.045
J01-10004-1 (J01P01),2023-07-09,0.041
J01-10004-1 (J01P01),2023-07-10,0.047
J01-10004-1 (J01P01),2023-07-11,0.989
J01-10004-1 (J01P01),2023-07-12,0.051
J01-10004-1 (J01P01),2023-07-13,0.044
J01-10004-1 (J01P01),2023-07-14,0.05
J01-10004-1 (J01P01),2023-07-15,0.036
J01-10004-1 (J01P01),2023-07-16,0.037
J01-10004-1 (J01P01),2023-07-17,0.041
J01-10004-1 (J01P01),2023-07-18,0.044
J01-10004-1 (J01P01),2023-07-19,0.044
J01-10004-1 (J01P01),2023-07-20,0.046
J01-10004-1 (J01P01),2023-07-21,0.048
J01-10004-1 (J01P01),2023-07-22,0.04
J01-10004-1 (J01P01),2023-07-23,0.038
J01-10004-1 (J01P01),2023-07-24,0.045
J01-10004-1 (J01P01),2023-07-25,0.053
J01-10004-1 (J01P01),2023-07-26,0.054
J01-10004-1 (J01P01),2023-07-27,0.047
J01-10004-1 (J01P01),2023-07-28,0.04
J01-10004-1 (J01P01),2023-07-29,0.068
J01-10004-1 (J01P01),2023-07-30,0.046
J01-10004-1 (J01P01),2023-07-31,0.058
J01-10004-1 (J01P01),2023-08-01,0.058
J01-10004-1 (J01P01),2023-08-02,0.044
J01-10004-1 (J01P01),2023-08-03,0.039
J01-10004-1 (J01P01),2023-08-04,0.039
J01-10004-1 (J01P01),2023-08-05,0.04
J01-10004-1 (J01P01),2023-08-06,0.041
J01-10004-1 (J01P01),2023-08-07,0.042
J01-10004-1 (J01P01),2023-08-08,0.041
J01-10004-1 (J01P01),2023-08-09,0.048
J01-10004-1 (J01P01),2023-08-10,0.058
J01-10004-1 (J01P01),2023-08-11,0.045
J01-10004-1 (J01P01),2023-08-12,0.046
J01-10004-1 (J01P01),2023-08-13,0.047
J01-10004-1 (J01P01),2023-08-14,0.047
J01-10004-1 (J01P01),2023-08-15,0.068
J01-10004-1 (J01P01),2023-08-16,0.05
J01-10004-1 (J01P01),2023-08-17,0.048
J01-10004-1 (J01P01),2023-08-18,0.042
J01-10004-1 (J01P01),2023-08-19,0.03
J01-10004-1 (J01P01),2023-08-20,8.06
J01-10004-1 (J01P01),2023-08-21,0.753
J01-10004-1 (J01P01),2023-08-22,0.026
J01-10004-1 (J01P01),2023-08-23,0.03
J01-10004-1 (J01P01),2023-08-24,0.026
J01-10004-1 (J01P01),2023-08-25,0.031
J01-10004-1 (J01P01),2023-08-26,0.047
J01-10004-1 (J01P01),2023-08-27,0.069
J01-10004-1 (J01P01),2023-08-28,0.076
J01-10004-1 (J01P01),2023-08-29,0.071
J01-10004-1 (J01P01),2023-08-30,0.067
J01-10004-1 (J01P01),2023-08-31,0.078
J01-10004-1 (J01P01),2023-09-01,0.083
J01-10004-1 (J01P01),2023-09-02,0.071
J01-10004-1 (J01P01),2023-09-03,0.045
J01-10004-1 (J01P01),2023-09-04,0.058
J01-10004-1 (J01P01),2023-09-05,0.065
J01-10004-1 (J01P01),2023-09-06,0.069
J01-10004-1 (J01P01),2023-09-07,0.07
J01-10004-1 (J01P01),2023-09-08,0.088
J01-10004-1 (J01P01),2023-09-09,0.068
J01-10004-1 (J01P01),2023-09-10,0.078
J01-10004-1 (J01P01),2023-09-11,0.073
J01-10004-1 (J01P01),2023-09-12,0.058
J01-10004-1 (J01P01),2023-09-13,0.057
J01-10004-1 (J01P01),2023-09-14,0.062
J01-10004-1 (J01P01),2023-09-15,0.065
J01-10004-1 (J01P01),2023-09-16,0.061
J01-10004-1 (J01P01),2023-09-17,0.056
J01-10004-1 (J01P01),2023-09-18,0.055
J01-10004-1 (J01P01),2023-09-19,0.053
J01-10004-1 (J01P01),2023-09-20,0.057
J01-10004-1 (J01P01),2023-09-21,0.056
J01-10004-1 (J01P01),2023-09-22,0.059
J01-10004-1 (J01P01),2023-09-23,0.042
J01-10004-1 (J01P01),2023-09-24,0.042
J01-10004-1 (J01P01),2023-09-25,0.045
J01-10004-1 (J01P01),2023-09-26,0.043
J01-10004-1 (J01P01),2023-09-27,0.043
J01-10004-1 (J01P01),2023-09-28,0.044
J01-10004-1 (J01P01),2023-09-29,0.04
J01-10004-1 (J01P01),2023-09-30,0.037
J01-10004-1 (J01P01),2023-10-01,0.029
J01-9005-1 (J03P05),2022-10-01,0.01
J01-9005-1 (J03P05),2022-10-02,0.009
J01-9005-1 (J03P05),2022-10-03,0.011
J01-9005-1 (J03P05),2022-10-04,0.008
J01-9005-1 (J03P05),2022-10-05,0.009
J01-9005-1 (J03P05),2022-10-06,0.009
J01-9005-1 (J03P05),2022-10-07,0.008
J01-9005-1 (J03P05),2022-10-08,0.008
J01-9005-1 (J03P05),2022-10-09,0.007
J01-9005-1 (J03P05),2022-10-10,0.013
J01-9005-1 (J03P05),2022-10-11,0.017
J01-9005-1 (J03P05),2022-10-12,0.016
J01-9005-1 (J03P05),2022-10-13,0.012
J01-9005-1 (J03P05),2022-10-14,0.014
J01-9005-1 (J03P05),2022-10-15,0.07
J01-9005-1 (J03P05),2022-10-16,0.011
J01-9005-1 (J03P05),2022-10-17,0.01
J01-9005-1 (J03P05),2022-10-18,0.008
J01-9005-1 (J03P05),2022-10-19,0.017
J01-9005-1 (J03P05),2022-10-20,0.014
J01-9005-1 (J03P05),2022-10-21,0.01
J01-9005-1 (J03P05),2022-10-22,0.01
J01-9005-1 (J03P05),2022-10-23,0.01
J01-9005-1 (J03P05),2022-10-24,0.011
J01-9005-1 (J03P05),2022-10-25,0.008
J01-9005-1 (J03P05),2022-10-26,0.01
J01-9005-1 (J03P05),2022-10-27,0.009
J01-9005-1 (J03P05),2022-10-28,0.01
J01-9005-1 (J03P05),2022-10-29,0.009
J01-9005-1 (J03P05),2022-10-30,0.009
J01-9005-1 (J03P05),2022-10-31,0.012
J01-9005-1 (J03P05),2022-11-01,0.011
J01-9005-1 (J03P05),2022-11-02,0.153
J01-9005-1 (J03P05),2022-11-03,0.01
J01-9005-1 (J03P05),2022-11-04,0.01
J01-9005-1 (J03P05),2022-11-06,0.011
J01-9005-1 (J03P05),2022-11-07,0.035
J01-9005-1 (J03P05),2022-11-08,13
J01-9005-1 (J03P05),2022-11-09,4.85
J01-9005-1 (J03P05),2022-11-10,0.017
J01-9005-1 (J03P05),2022-11-11,0.014
J01-9005-1 (J03P05),2022-11-12,0.012
J01-9005-1 (J03P05),2022-11-13,0.014
J01-9005-1 (J03P05),2022-11-14,0.013
J01-9005-1 (J03P05),2022-11-15,0.012
J01-9005-1 (J03P05),2022-11-16,0.013
J01-9005-1 (J03P05),2022-11-17,0.012
J01-9005-1 (J03P05),2022-11-18,0.014
J01-9005-1 (J03P05),2022-11-19,0.014
J01-9005-1 (J03P05),2022-11-20,0.013
J01-9005-1 (J03P05),2022-11-21,0.014
J01-9005-1 (J03P05),2022-11-22,0.012
J01-9005-1 (J03P05),2022-11-23,0.012
J01-9005-1 (J03P05),2022-11-24,0.013
J01-9005-1 (J03P05),2022-11-25,0.013
J01-9005-1 (J03P05),2022-11-26,0.011
J01-9005-1 (J03P05),2022-11-27,0.013
J01-9005-1 (J03P05),2022-11-28,0.016
J01-9005-1 (J03P05),2022-11-29,0.014
J01-9005-1 (J03P05),2022-11-30,0.015
J01-9005-1 (J03P05),2022-12-01,0.015
J01-9005-1 (J03P05),2022-12-02,0.015
J01-9005-1 (J03P05),2022-12-03,0.013
J01-9005-1 (J03P05),2022-12-04,0.015
J01-9005-1 (J03P05),2022-12-05,0.02
J01-9005-1 (J03P05),2022-12-06,0.014
J01-9005-1 (J03P05),2022-12-07,0.025
J01-9005-1 (J03P05),2022-12-08,0.014
J01-9005-1 (J03P05),2022-12-09,0.014
J01-9005-1 (J03P05),2022-12-10,0.013
J01-9005-1 (J03P05),2022-12-11,3.75
J01-9005-1 (J03P05),2022-12-12,3.54
J01-9005-1 (J03P05),2022-12-13,0.123
J01-9005-1 (J03P05),2022-12-14,0.02
J01-9005-1 (J03P05),2022-12-15,0.018
J01-9005-1 (J03P05),2022-12-16,0.015
J01-9005-1 (J03P05),2022-12-17,0.015
J01-9005-1 (J03P05),2022-12-18,0.013
J01-9005-1 (J03P05),2022-12-19,0.013
J01-9005-1 (J03P05),2022-12-20,0.014
J01-9005-1 (J03P05),2022-12-21,0.014
J01-9005-1 (J03P05),2022-12-22,0.013
J01-9005-1 (J03P05),2022-12-23,0.014
J01-9005-1 (J03P05),2022-12-24,0.014
J01-9005-1 (J03P05),2022-12-25,0.016
J01-9005-1 (J03P05),2022-12-26,0.016
J01-9005-1 (J03P05),2022-12-27,0.108
J01-9005-1 (J03P05),2022-12-28,0.129
J01-9005-1 (J03P05),2022-12-29,0.022
J01-9005-1 (J03P05),2022-12-30,0.025
J01-9005-1 (J03P05),2022-12-31,1.81
J01-9005-1 (J03P05),2023-01-01,5.4
J01-9005-1 (J03P05),2023-01-02,0
J01-9005-1 (J03P05),2023-01-07,0
J01-9005-1 (J03P05),2023-01-08,0
J01-9005-1 (J03P05),2023-01-09,0
J01-9005-1 (J03P05),2023-01-10,2.71
J01-9005-1 (J03P05),2023-01-11,0.001
J01-9005-1 (J03P05),2023-01-12,0
J01-9005-1 (J03P05),2023-01-13,0
J01-9005-1 (J03P05),2023-05-25,0.012
J01-9005-1 (J03P05),2023-05-26,0.013
J01-9005-1 (J03P05),2023-05-27,0.009
J01-9005-1 (J03P05),2023-05-28,0.01
J01-9005-1 (J03P05),2023-05-29,0.013
J01-9005-1 (J03P05),2023-05-30,0.023
J01-9005-1 (J03P05),2023-05-31,0.007
J01-9005-1 (J03P05),2023-06-01,0.008
J01-9005-1 (J03P05),2023-06-02,0.007
J01-9005-1 (J03P05),2023-06-03,0.008
J01-9005-1 (J03P05),2023-06-04,0.009
J01-9005-1 (J03P05),2023-06-05,0.013
J01-9005-1 (J03P05),2023-06-06,0.013
J01-9005-1 (J03P05),2023-06-07,0.013
J01-9005-1 (J03P05),2023-06-08,0.014
J01-9005-1 (J03P05),2023-06-09,0.014
J01-9005-1 (J03P05),2023-06-10,0.013
J01-9005-1 (J03P05),2023-06-11,0.016
J01-9005-1 (J03P05),2023-06-12,0.015
J01-9005-1 (J03P05),2023-06-13,0.009
J01-9005-1 (J03P05),2023-06-14,0.01
J01-9005-1 (J03P05),2023-06-15,0.012
J01-9005-1 (J03P05),2023-06-16,0.009
J01-9005-1 (J03P05),2023-06-17,0.01
J01-9005-1 (J03P05),2023-06-18,0.016
J01-9005-1 (J03P05),2023-06-19,0.01
J01-9005-1 (J03P05),2023-06-20,0.005
J01-9005-1 (J03P05),2023-06-21,0.006
J01-9005-1 (J03P05),2023-06-22,0.008
J01-9005-1 (J03P05),2023-06-23,0.011
J01-9005-1 (J03P05),2023-06-24,0.012
J01-9005-1 (J03P05),2023-06-25,0.026
J01-9005-1 (J03P05),2023-06-26,0.015
J01-9005-1 (J03P05),2023-06-27,0.005
J01-9005-1 (J03P05),2023-06-28,0.007
J01-9005-1 (J03P05),2023-06-29,0.004
J01-9005-1 (J03P05),2023-06-30,0.003
J01-9005-1 (J03P05),2023-07-01,0.002
J01-9005-1 (J03P05),2023-07-02,0.002
J01-9005-1 (J03P05),2023-07-03,0.002
J01-9005-1 (J03P05),2023-07-04,0.002
J01-9005-1 (J03P05),2023-07-05,0.002
J01-9005-1 (J03P05),2023-07-06,0.002
J01-9005-1 (J03P05),2023-07-07,0.001
J01-9005-1 (J03P05),2023-07-08,0.001
J01-9005-1 (J03P05),2023-07-09,0.001
J01-9005-1 (J03P05),2023-07-10,0.001
J01-9005-1 (J03P05),2023-07-11,0.001
J01-9005-1 (J03P05),2023-07-12,0.001
J01-9005-1 (J03P05),2023-07-13,0
J01-9005-1 (J03P05),2023-07-14,0
J01-9005-1 (J03P05),2023-07-15,0.001
J01-9005-1 (J03P05),2023-07-16,0
J01-9005-1 (J03P05),2023-07-17,0
J01-9005-1 (J03P05),2023-07-18,0
J01-9005-1 (J03P05),2023-07-19,0
J01-9005-1 (J03P05),2023-07-20,0
J01-9005-1 (J03P05),2023-07-21,0.004
J01-9005-1 (J03P05),2023-07-22,0.001
J01-9005-1 (J03P05),2023-07-23,0.002
J01-9005-1 (J03P05),2023-07-24,0.009
J01-9005-1 (J03P05),2023-07-25,0.002
J01-9005-1 (J03P05),2023-07-26,0.001
J01-9005-1 (J03P05),2023-07-27,0.005
J01-9005-1 (J03P05),2023-07-28,0.002
J01-9005-1 (J03P05),2023-07-29,0.001
J01-9005-1 (J03P05),2023-07-30,0.006
J01-9005-1 (J03P05),2023-07-31,0.003
J01-9005-1 (J03P05),2023-08-01,0
J01-9005-1 (J03P05),2023-08-02,0
J01-9005-1 (J03P05),2023-08-03,0
J01-9005-1 (J03P05),2023-08-04,0
J01-9005-1 (J03P05),2023-08-05,0.001
J01-9005-1 (J03P05),2023-08-06,0
J01-9005-1 (J03P05),2023-08-07,0
J01-9005-1 (J03P05),2023-08-08,0.001
J01-9005-1 (J03P05),2023-08-09,0
J01-9005-1 (J03P05),2023-08-10,0.001
J01-9005-1 (J03P05),2023-08-11,0
J01-9005-1 (J03P05),2023-08-12,0
J01-9005-1 (J03P05),2023-08-13,0
J01-9005-1 (J03P05),2023-08-14,0
J01-9005-1 (J03P05),2023-08-15,0
J01-9005-1 (J03P05),2023-08-16,0
J01-9005-1 (J03P05),2023-08-17,0
J01-9005-1 (J03P05),2023-08-18,0.001
J01-9005-1 (J03P05),2023-08-19,0
J01-9005-1 (J03P05),2023-08-20,8.07
J01-9005-1 (J03P05),2023-08-21,10.1
J01-9005-1 (J03P05),2023-08-22,0.136
J01-9005-1 (J03P05),2023-08-23,0.001
J01-9005-1 (J03P05),2023-08-24,0.001
J01-9005-1 (J03P05),2023-08-25,0.001
J01-9005-1 (J03P05),2023-08-26,0.001
J01-9005-1 (J03P05),2023-08-27,0.002
J01-9005-1 (J03P05),2023-08-28,0.002
