jurisdicti,EMC_Group,RC,EMC_Group_Area,Area_Rainfall,Juris_LU_Volume,Stormwater Volume (acre-ft),Constituent,Fraction,Units,EMC_WMA_LU,LU_Load,PL_M
ALISO VIEJO,developed open space,0.217,965.3937189078367,28.29,493.87370523457383,3842.1689728626993,TSS,Total,mg/L,76.26383940577571,37664.70494274495,102424.05063562878
ALISO VIEJO,developed open space,0.217,965.3937189078367,28.29,493.87370523457383,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.01211708022236214,5.984307306042564,16.273511115114466
ALISO VIEJO,developed open space,0.217,965.3937189078367,28.29,493.87370523457383,3842.1689728626993,"Zinc, Total",Total,mg/L,0.01476053270143732,7.289838976494942,19.823727215946775
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,"Copper, Total",Dissolved,mg/L,0.02628178189088621,6.2083459425942955,16.882753765213383
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,"Copper, Total",Total,mg/L,0.02810549266028623,6.639147301599424,18.054259562901528
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,Fecal coliforms,Total,CFU/100 mL,1843.9158365884048,435574.24873610726,5372729306456.779
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,"Lead, Total",Total,mg/L,0.00253264118513377,0.5982666126311978,1.6269048149691447
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,TN,Total,mg/L,3.6527909707013415,862.8710981717255,2346.4607829932065
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,TP,Total,mg/L,0.8326997186445776,196.70233704508365,534.9052955619377
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,TSS,Total,mg/L,25.387102877886804,5997.00270706561,16308.034534299635
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.1765990824883926,41.71666144192774,113.44279612365375
ALISO VIEJO,highway/arterial,0.45,222.66752750617496,28.29,236.22241324311338,3842.1689728626993,"Zinc, Total",Total,mg/L,0.18156181361306253,42.888969764473984,116.63072942013305
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,"Copper, Total",Dissolved,mg/L,0.00983754740351054,8.942823226584306,24.318793426830812
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,"Copper, Total",Total,mg/L,0.01454090763016371,13.218413203705753,35.94567979112258
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,Fecal coliforms,Total,CFU/100 mL,14638.173503715549,13306832.753566626,164137366978553.97
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,"Lead, Total",Total,mg/L,9.976784564142355e-4,0.9069396778205262,2.4662993013156083
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,TN,Total,mg/L,4.102859426625197,3729.7046784995314,10142.425419959683
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,TP,Total,mg/L,0.5315038341902739,483.1636015008405,1313.897805933755
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,TSS,Total,mg/L,37.50737328274997,34096.080578117304,92719.66125629375
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.0313240197455192,28.475102567765163,77.43417482465345
ALISO VIEJO,multi-family,0.485,795.0498647189866,28.29,909.0500771963801,3842.1689728626993,"Zinc, Total",Total,mg/L,0.06365684402090822,57.86725897128455,157.36215302973088
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,"Copper, Total",Dissolved,mg/L,2.9242113082295215e-4,0.014765515574235964,0.04015281460815001
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,"Copper, Total",Total,mg/L,0.0062681340051142,0.31650322264141706,0.8606875362874312
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,Fecal coliforms,Total,CFU/100 mL,558.2287489057004,28187.208163639385,347684097045.26495
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,"Lead, Total",Total,mg/L,0.00198528659655835,0.10024508173642352,0.2726028875933604
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,TN,Total,mg/L,1.331614465416478,67.23855445278798,182.8461185719549
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,TP,Total,mg/L,0.15017814208112823,7.583096644104326,20.621201621817455
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,TSS,Total,mg/L,190.35852864957835,9611.965494948347,26138.434963424334
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.00888092110462413,0.44843332119963186,1.2194535246479201
ALISO VIEJO,open space,0.078,274.59559094128105,28.29,50.494010240237465,3842.1689728626993,"Zinc, Total",Total,mg/L,0.01400681392917857,0.7072602059730435,1.9232980919209846
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,"Copper, Total",Dissolved,mg/L,0.00893058757408925,5.023594123703194,13.660982070115331
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,"Copper, Total",Total,mg/L,0.01659850116043829,9.33691453110934,25.390471216185382
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,Fecal coliforms,Total,CFU/100 mL,13074.625353941545,7354679.695236044,90718639251186.1
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,"Lead, Total",Total,mg/L,0.0013093404452347,0.7365243229562923,2.002877884308993
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,TN,Total,mg/L,2.7819977218980347,1564.9168984615087,4255.579006717989
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,TP,Total,mg/L,0.5421983331306078,304.9949779451507,829.3924275300576
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,TSS,Total,mg/L,64.93307764172712,36525.864011608384,99327.1273655813
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.01815892881472379,10.214679306327058,27.777433331506252
ALISO VIEJO,single family,0.405,589.1525823100146,28.29,562.5155211823231,3842.1689728626993,"Zinc, Total",Total,mg/L,0.05819934335768593,32.738033961317676,89.0266378898271
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,"Copper, Total",Dissolved,mg/L,0.01122009629244431,8.127977227533592,22.10293037961249
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,"Copper, Total",Total,mg/L,0.01910414268111152,13.839278435443754,37.63403848210666
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,Fecal coliforms,Total,CFU/100 mL,12206.063655677634,8842224.241692323,109067231259543.47
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,"Lead, Total",Total,mg/L,0.00179352498811625,1.2992517961042882,3.533138835281128
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,TN,Total,mg/L,3.1873855965880056,2308.981747499068,6278.962327783782
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,TP,Total,mg/L,0.6516869275680224,472.0901112338212,1283.7849528118086
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,TSS,Total,mg/L,57.18761245679063,41427.41734389778,112656.23607525534
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,"Zinc, Total",Dissolved,mg/L,0.03819019925672583,27.665455071242967,75.23244839916148
ALISO VIEJO,surface street,0.471,652.3989982438969,28.29,724.4124306675538,3842.1689728626993,"Zinc, Total",Total,mg/L,0.08111919721502843,58.76375482833941,159.8000517786312
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.00605905359653088,0.09917532862756752,0.26969383927463214
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,"Copper, Total",Total,mg/L,0.01440041686282909,0.2357077804300557,0.6409753023335445
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,762.165009431892,12475.209878011145,153879449738.53876
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,"Lead, Total",Total,mg/L,0.00148247531354255,0.024265336831979498,0.06598628854646024
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,TN,Total,mg/L,5.0704215560882835,82.99327875120159,225.6889519817494
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,TP,Total,mg/L,0.9379997904193068,15.353295029554886,41.75120102285002
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,TSS,Total,mg/L,164.90487204507474,2699.183068247003,7340.061834473905
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.00959202913041075,0.15700350327951396,0.4269497078051473
DANA POINT,agriculture,0.222,31.27477386830112,28.29,16.368122025583418,3695.63086604955,"Zinc, Total",Total,mg/L,0.05790544526462143,0.947803394037065,2.5774226287194764
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.01051627326251497,0.3168317686375677,0.8615809725109996
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,"Copper, Total",Total,mg/L,0.01539108592603208,0.46369896002791117,1.2609663565341573
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,14624.486484904934,440603.0351973311,5434758474789.226
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,"Lead, Total",Total,mg/L,9.165780789399344e-4,0.027614445402449922,0.07509373453143552
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,TN,Total,mg/L,3.4772336789067326,104.7612656073816,284.884036381914
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,TP,Total,mg/L,0.4664151325238014,14.052043691521673,38.212624704809166
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,TSS,Total,mg/L,36.18277574289471,1090.1060239372507,2964.3953075878203
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.05900314716990423,1.7776327227686324,4.834030806432115
DANA POINT,business,0.414,30.868449558783,28.29,30.12776111162,3695.63086604955,"Zinc, Total",Total,mg/L,0.0928772943457138,2.7981849367412805,7.609283972470049
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.01051627326251497,0.6547209439273948,1.780424703046644
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,"Copper, Total",Total,mg/L,0.01539108592603208,0.9582164759333649,2.605739590953506
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,14624.486484904934,910489.6151738579,11230724159804.15
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,"Lead, Total",Total,mg/L,9.165780789399344e-4,0.057064213723483755,0.15517838052312338
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,TN,Total,mg/L,3.4772336789067326,216.4852186396581,588.7021557588112
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,TP,Total,mg/L,0.4664151325238014,29.03802023826209,78.96495299148928
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,TSS,Total,mg/L,36.18277574289471,2252.6631342628207,6125.811506541283
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.05900314716990423,3.673411221393858,9.989343007398354
DANA POINT,business,0.422,62.57923053946657,28.29,62.25788619064641,3695.63086604955,"Zinc, Total",Total,mg/L,0.0928772943457138,5.782344021070617,15.724299386044779
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.01051627326251497,4.3009937158094,11.69596838210299
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,"Copper, Total",Total,mg/L,0.01539108592603208,6.294716977667758,17.11762806685105
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,14624.486484904934,5981189.619018431,73776888433651.58
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,"Lead, Total",Total,mg/L,9.165780789399344e-4,0.3748663104467992,1.0193980285033422
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,TN,Total,mg/L,3.4772336789067326,1422.134992886447,3867.3030027322297
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,TP,Total,mg/L,0.4664151325238014,190.75660206489647,518.7366766492858
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,TSS,Total,mg/L,36.18277574289471,14798.19772708283,40241.68928493714
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.05900314716990423,24.131377994455576,65.62200567796314
DANA POINT,business,0.486,356.9595247509444,28.29,408.9845906857708,3695.63086604955,"Zinc, Total",Total,mg/L,0.0928772943457138,37.98538221198361,103.29608892484741
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,"Copper, Total",Dissolved,mg/L,3.624298520722368e-4,0.15062542025318615,0.40960537708916545
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,"Copper, Total",Total,mg/L,0.00659962135215519,2.7427948718808777,7.458658212448917
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,14517.34985691602,6033393.526106879,74420814153180.45
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,"Lead, Total",Total,mg/L,0.00116876053625027,0.4857355042402747,1.320891746197303
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,TN,Total,mg/L,3.397035007861849,1411.8037538806057,3839.20860112543
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,TP,Total,mg/L,0.6156864833503108,255.87857834724667,695.8270482949675
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,TSS,Total,mg/L,76.26383940577571,31695.161960132653,86190.68909324882
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.01211708022236214,5.035844289038018,13.694294731304531
DANA POINT,developed open space,0.217,812.3868306572933,28.29,415.5988238605815,3695.63086604955,"Zinc, Total",Total,mg/L,0.01476053270143732,6.134460030273002,16.681831059556732
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.02628178189088621,1.4600646456972974,3.9704475431181403
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,"Copper, Total",Total,mg/L,0.02810549266028623,1.561379527216109,4.245959605952562
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,1843.9158365884048,102437.35884505144,1263546230154.3867
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,"Lead, Total",Total,mg/L,0.00253264118513377,0.14069897809832377,0.3826117655516057
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,TN,Total,mg/L,3.6527909707013415,202.92805779248877,551.8352977495251
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,TP,Total,mg/L,0.8326997186445776,46.26000720661328,125.79780799391021
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,TSS,Total,mg/L,25.387102877886804,1410.361425361968,3835.2863845714783
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.1765990824883926,9.810829337005364,26.679218178357416
DANA POINT,highway/arterial,0.45,52.36644150676027,28.29,55.55424863348429,3695.63086604955,"Zinc, Total",Total,mg/L,0.18156181361306253,10.08653013580641,27.428949063535132
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,"Copper, Total",Dissolved,mg/L,0.00983754740351054,4.806729225830193,13.071247428237742
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,"Copper, Total",Total,mg/L,0.01454090763016371,7.10484054705173,19.320649107845117
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,14638.173503715549,7152365.676832624,88223132551841.16
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,"Lead, Total",Total,mg/L,9.976784564142355e-4,0.4874761968329785,1.3256253233360906
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,TN,Total,mg/L,4.102859426625197,2004.7003085743365,5451.510272728937
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,TP,Total,mg/L,0.5315038341902739,259.69836877548494,706.2144496786794
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,TSS,Total,mg/L,37.50737328274997,18326.49744365968,49836.42125954542
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,"Zinc, Total",Dissolved,mg/L,0.0313240197455192,15.305245810306285,41.62053769566341
DANA POINT,multi-family,0.485,427.3359009687976,28.29,488.61052746896104,3695.63086604955,"Zinc, Total",Total,mg/L,0.06365684402090822,31.103404134065347,84.58148403951793
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,"Copper, Total",Dissolved,mg/L,2.9242113082295215e-4,0.0073217274679486565,0.019910443638345786
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,"Copper, Total",Total,mg/L,0.0062681340051142,0.15694340825805148,0.4267862875545286
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,Fecal coliforms,Total,CFU/100 mL,558.2287489057004,13977.097868266213,172404965522.98456
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,"Lead, Total",Total,mg/L,0.00198528659655835,0.04970819777922378,0.1351746940294501
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,TN,Total,mg/L,1.331614465416478,33.3413600471322,90.66730125509702
DANA POINT,open space,0.078,136.1628092608208,28.29,25.038298180926034,3695.63086604955,TP,Total,mg/L,0.15017814208112823,3.7602051016847646,10.225367179187089
