Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC_M,RC_M,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Light Industrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,NA,2570003,Total,Grab,2022-11-08T10:01:00Z,NA,NA,NA,NA,NA,NA,429,529.8055504474736,0.43090185850815593,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65350553111718.984,NA,NA,NA,NA,NA,470523982404376.75,NA,NA,104560884978750.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705785973606565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Light Industrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572007,Dissolved,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203671263130632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4911599514680403,NA,NA,NA,NA,3.3857254936713965,NA,18.729545284139643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.1333842285089,0.5474790159979279,NA,NA,29.535052178835585,NA,0.03601835631565316,NA,NA,NA,NA,NA,NA,9.1486625041759,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288811031513514,0.14407342526261263,NA,NA,NA,NA,0.14407342526261263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572003,Total,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Commercial,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,259.3321654727027,0.0036018356315653155,7.203671263130632,0.007203671263130631,0.0036018356315653155,NA,0.0036018356315653155,0.01110806108774743,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0028814685052522522,1.4911599514680403,0.0014407342526261261,0.0014407342526261261,216110.1378939189,7.203671263130631e-4,3.3857254936713965,0.008529146775546666,18.729545284139643,0.09652919492595044,0.10229213193645496,0.11381800595746397,0.1152587402100901,0.1152587402100901,0.0014407342526261261,7.203671263130631e-4,0.0036018356315653155,0.010906358292379778,0.004322202757878378,0.0014407342526261261,0.007203671263130631,17288.811031513513,0.0014407342526261261,NA,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0014407342526261261,0.014407342526261262,NA,0.0028814685052522522,0.0014407342526261261,0.0028814685052522522,NA,NA,435101.7442930901,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,811.1333842285089,0.5474790159979279,33.71318151145135,0.0036018356315653155,29.535052178835585,142.63269100998647,0.03601835631565316,0.0014407342526261261,0.0036018356315653155,0.0014407342526261261,0.007203671263130631,0.0036018356315653155,0.011165690457852479,9.1486625041759,7635.8915389184685,2017.0279536765765,619.5157286292342,0.11093653745221171,0.13110681698897747,0.10229213193645496,NA,0.007203671263130631,0.01279372016332,17.288811031513514,0.14407342526261263,288146.8505252252,0.0014407342526261261,NA,0.0028814685052522522,0.14407342526261263,9652.919492595045,0.004322202757878378,NA,907662.5791544596,17288.811031513513,0.09465624039753649,845.9415237719562,0.0014407342526261261,0.0014407342526261261,53307.16734716667,7203.671263130632,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572003,Total,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Developed Open Space,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,259.3321654727027,0.0036018356315653155,7.203671263130632,0.007203671263130631,0.0036018356315653155,NA,0.0036018356315653155,0.01110806108774743,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0028814685052522522,1.4911599514680403,0.0014407342526261261,0.0014407342526261261,216110.1378939189,7.203671263130631e-4,3.3857254936713965,0.008529146775546666,18.729545284139643,0.09652919492595044,0.10229213193645496,0.11381800595746397,0.1152587402100901,0.1152587402100901,0.0014407342526261261,7.203671263130631e-4,0.0036018356315653155,0.010906358292379778,0.004322202757878378,0.0014407342526261261,0.007203671263130631,17288.811031513513,0.0014407342526261261,NA,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0014407342526261261,0.014407342526261262,NA,0.0028814685052522522,0.0014407342526261261,0.0028814685052522522,NA,NA,435101.7442930901,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,811.1333842285089,0.5474790159979279,33.71318151145135,0.0036018356315653155,29.535052178835585,142.63269100998647,0.03601835631565316,0.0014407342526261261,0.0036018356315653155,0.0014407342526261261,0.007203671263130631,0.0036018356315653155,0.011165690457852479,9.1486625041759,7635.8915389184685,2017.0279536765765,619.5157286292342,0.11093653745221171,0.13110681698897747,0.10229213193645496,NA,0.007203671263130631,0.01279372016332,17.288811031513514,0.14407342526261263,288146.8505252252,0.0014407342526261261,NA,0.0028814685052522522,0.14407342526261263,9652.919492595045,0.004322202757878378,NA,907662.5791544596,17288.811031513513,0.09465624039753649,845.9415237719562,0.0014407342526261261,0.0014407342526261261,53307.16734716667,7203.671263130632,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572003,Total,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Education,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,259.3321654727027,0.0036018356315653155,7.203671263130632,0.007203671263130631,0.0036018356315653155,NA,0.0036018356315653155,0.01110806108774743,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0028814685052522522,1.4911599514680403,0.0014407342526261261,0.0014407342526261261,216110.1378939189,7.203671263130631e-4,3.3857254936713965,0.008529146775546666,18.729545284139643,0.09652919492595044,0.10229213193645496,0.11381800595746397,0.1152587402100901,0.1152587402100901,0.0014407342526261261,7.203671263130631e-4,0.0036018356315653155,0.010906358292379778,0.004322202757878378,0.0014407342526261261,0.007203671263130631,17288.811031513513,0.0014407342526261261,NA,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0014407342526261261,0.014407342526261262,NA,0.0028814685052522522,0.0014407342526261261,0.0028814685052522522,NA,NA,435101.7442930901,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,811.1333842285089,0.5474790159979279,33.71318151145135,0.0036018356315653155,29.535052178835585,142.63269100998647,0.03601835631565316,0.0014407342526261261,0.0036018356315653155,0.0014407342526261261,0.007203671263130631,0.0036018356315653155,0.011165690457852479,9.1486625041759,7635.8915389184685,2017.0279536765765,619.5157286292342,0.11093653745221171,0.13110681698897747,0.10229213193645496,NA,0.007203671263130631,0.01279372016332,17.288811031513514,0.14407342526261263,288146.8505252252,0.0014407342526261261,NA,0.0028814685052522522,0.14407342526261263,9652.919492595045,0.004322202757878378,NA,907662.5791544596,17288.811031513513,0.09465624039753649,845.9415237719562,0.0014407342526261261,0.0014407342526261261,53307.16734716667,7203.671263130632,104.45323331539413,NA
J01-9992-1 (J01P27),553.84107572999994,SULPHURCREEK,26.64,3.54,2572003,Total,Composite,2022-11-08T12:46:00Z,2022-11-07,2022-11-08,2022-11-07T17:00:00Z,2022-11-08T12:30:00Z,2022-11-07,2022-11-08,771517.5,529.8055504474736,0.43090185850815593,Freeway,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0014407342526261261,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,259.3321654727027,0.0036018356315653155,7.203671263130632,0.007203671263130631,0.0036018356315653155,NA,0.0036018356315653155,0.01110806108774743,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0028814685052522522,1.4911599514680403,0.0014407342526261261,0.0014407342526261261,216110.1378939189,7.203671263130631e-4,3.3857254936713965,0.008529146775546666,18.729545284139643,0.09652919492595044,0.10229213193645496,0.11381800595746397,0.1152587402100901,0.1152587402100901,0.0014407342526261261,7.203671263130631e-4,0.0036018356315653155,0.010906358292379778,0.004322202757878378,0.0014407342526261261,0.007203671263130631,17288.811031513513,0.0014407342526261261,NA,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,NA,0.0014407342526261261,0.014407342526261262,NA,0.0028814685052522522,0.0014407342526261261,0.0028814685052522522,NA,NA,435101.7442930901,0.0036018356315653155,0.0036018356315653155,0.0036018356315653155,811.1333842285089,0.5474790159979279,33.71318151145135,0.0036018356315653155,29.535052178835585,142.63269100998647,0.03601835631565316,0.0014407342526261261,0.0036018356315653155,0.0014407342526261261,0.007203671263130631,0.0036018356315653155,0.011165690457852479,9.1486625041759,7635.8915389184685,2017.0279536765765,619.5157286292342,0.11093653745221171,0.13110681698897747,0.10229213193645496,NA,0.007203671263130631,0.01279372016332,17.288811031513514,0.14407342526261263,288146.8505252252,0.0014407342526261261,NA,0.0028814685052522522,0.14407342526261263,9652.919492595045,0.004322202757878378,NA,907662.5791544596,17288.811031513513,0.09465624039753649,845.9415237719562,0.0014407342526261261,0.0014407342526261261,53307.16734716667,7203.671263130632,104.45323331539413,NA
